all	0	62957763	340466472	0.1849162
all	1	33398415	340466472	0.0980961
all	2	33332848	340466472	0.0979035
all	3	30117825	340466472	0.0884605
all	4	27192779	340466472	0.0798692
all	5	23344943	340466472	0.0685675
all	6	19481842	340466472	0.0572210
all	7	15883479	340466472	0.0466521
all	8	12828870	340466472	0.0376803
all	9	10361347	340466472	0.0304328
all	10	8418900	340466472	0.0247275
all	11	6923581	340466472	0.0203356
all	12	5756497	340466472	0.0169077
all	13	4849103	340466472	0.0142425
all	14	4133344	340466472	0.0121402
all	15	3537322	340466472	0.0103896
all	16	3069073	340466472	0.0090143
all	17	2673668	340466472	0.0078530
all	18	2350721	340466472	0.0069044
all	19	2069862	340466472	0.0060795
all	20	1840076	340466472	0.0054046
all	21	1644356	340466472	0.0048297
all	22	1469961	340466472	0.0043175
all	23	1324298	340466472	0.0038897
all	24	1198847	340466472	0.0035212
all	25	1091692	340466472	0.0032065
all	26	994973	340466472	0.0029224
all	27	916563	340466472	0.0026921
all	28	840561	340466472	0.0024689
all	29	777910	340466472	0.0022848
all	30	719144	340466472	0.0021122
all	31	668531	340466472	0.0019636
all	32	622197	340466472	0.0018275
all	33	579881	340466472	0.0017032
all	34	542927	340466472	0.0015947
all	35	509231	340466472	0.0014957
all	36	476977	340466472	0.0014010
all	37	449679	340466472	0.0013208
all	38	425705	340466472	0.0012504
all	39	398218	340466472	0.0011696
all	40	375716	340466472	0.0011035
all	41	354191	340466472	0.0010403
all	42	337915	340466472	0.0009925
all	43	318766	340466472	0.0009363
all	44	301638	340466472	0.0008860
all	45	287030	340466472	0.0008430
all	46	273738	340466472	0.0008040
all	47	261831	340466472	0.0007690
all	48	247556	340466472	0.0007271
all	49	238092	340466472	0.0006993
all	50	227528	340466472	0.0006683
all	51	218833	340466472	0.0006427
all	52	206722	340466472	0.0006072
all	53	197308	340466472	0.0005795
all	54	188361	340466472	0.0005532
all	55	181258	340466472	0.0005324
all	56	173052	340466472	0.0005083
all	57	167019	340466472	0.0004906
all	58	160584	340466472	0.0004717
all	59	153680	340466472	0.0004514
all	60	146722	340466472	0.0004309
all	61	140638	340466472	0.0004131
all	62	135800	340466472	0.0003989
all	63	131525	340466472	0.0003863
all	64	126815	340466472	0.0003725
all	65	120705	340466472	0.0003545
all	66	117161	340466472	0.0003441
all	67	111992	340466472	0.0003289
all	68	107296	340466472	0.0003151
all	69	103381	340466472	0.0003036
all	70	99454	340466472	0.0002921
all	71	96584	340466472	0.0002837
all	72	93887	340466472	0.0002758
all	73	91048	340466472	0.0002674
all	74	87938	340466472	0.0002583
all	75	86260	340466472	0.0002534
all	76	82848	340466472	0.0002433
all	77	80124	340466472	0.0002353
all	78	77748	340466472	0.0002284
all	79	75385	340466472	0.0002214
all	80	73485	340466472	0.0002158
all	81	70476	340466472	0.0002070
all	82	68675	340466472	0.0002017
all	83	66624	340466472	0.0001957
all	84	65040	340466472	0.0001910
all	85	62213	340466472	0.0001827
all	86	60936	340466472	0.0001790
all	87	58236	340466472	0.0001710
all	88	56752	340466472	0.0001667
all	89	54878	340466472	0.0001612
all	90	52188	340466472	0.0001533
all	91	50962	340466472	0.0001497
all	92	50266	340466472	0.0001476
all	93	48681	340466472	0.0001430
all	94	47405	340466472	0.0001392
all	95	45972	340466472	0.0001350
all	96	43989	340466472	0.0001292
all	97	43307	340466472	0.0001272
all	98	42009	340466472	0.0001234
all	99	40737	340466472	0.0001197
all	100	40466	340466472	0.0001189
all	101	39282	340466472	0.0001154
all	102	38379	340466472	0.0001127
all	103	37809	340466472	0.0001111
all	104	36463	340466472	0.0001071
all	105	35964	340466472	0.0001056
all	106	34476	340466472	0.0001013
all	107	33646	340466472	0.0000988
all	108	32711	340466472	0.0000961
all	109	32232	340466472	0.0000947
all	110	31176	340466472	0.0000916
all	111	31020	340466472	0.0000911
all	112	30242	340466472	0.0000888
all	113	29725	340466472	0.0000873
all	114	28915	340466472	0.0000849
all	115	28160	340466472	0.0000827
all	116	27720	340466472	0.0000814
all	117	26859	340466472	0.0000789
all	118	26141	340466472	0.0000768
all	119	25719	340466472	0.0000755
all	120	25252	340466472	0.0000742
all	121	24368	340466472	0.0000716
all	122	24340	340466472	0.0000715
all	123	23856	340466472	0.0000701
all	124	22838	340466472	0.0000671
all	125	22290	340466472	0.0000655
all	126	21620	340466472	0.0000635
all	127	21455	340466472	0.0000630
all	128	20839	340466472	0.0000612
all	129	20249	340466472	0.0000595
all	130	20032	340466472	0.0000588
all	131	19514	340466472	0.0000573
all	132	19265	340466472	0.0000566
all	133	18849	340466472	0.0000554
all	134	18778	340466472	0.0000552
all	135	18049	340466472	0.0000530
all	136	17705	340466472	0.0000520
all	137	17312	340466472	0.0000508
all	138	16993	340466472	0.0000499
all	139	16477	340466472	0.0000484
all	140	16686	340466472	0.0000490
all	141	16721	340466472	0.0000491
all	142	16301	340466472	0.0000479
all	143	15612	340466472	0.0000459
all	144	15340	340466472	0.0000451
all	145	15053	340466472	0.0000442
all	146	14733	340466472	0.0000433
all	147	14313	340466472	0.0000420
all	148	14177	340466472	0.0000416
all	149	13552	340466472	0.0000398
