all	0	4400425	47532712	0.0925768
all	1	2135826	47532712	0.0449338
all	2	2490698	47532712	0.0523997
all	3	2509164	47532712	0.0527882
all	4	2628407	47532712	0.0552968
all	5	2561480	47532712	0.0538888
all	6	2457388	47532712	0.0516989
all	7	2273001	47532712	0.0478197
all	8	2058327	47532712	0.0433034
all	9	1843672	47532712	0.0387874
all	10	1655608	47532712	0.0348309
all	11	1473557	47532712	0.0310009
all	12	1311309	47532712	0.0275875
all	13	1163634	47532712	0.0244807
all	14	1054323	47532712	0.0221810
all	15	941554	47532712	0.0198085
all	16	851071	47532712	0.0179050
all	17	767398	47532712	0.0161446
all	18	695348	47532712	0.0146288
all	19	636735	47532712	0.0133957
all	20	588216	47532712	0.0123750
all	21	545974	47532712	0.0114863
all	22	500411	47532712	0.0105277
all	23	461310	47532712	0.0097051
all	24	430422	47532712	0.0090553
all	25	396237	47532712	0.0083361
all	26	369264	47532712	0.0077686
all	27	347523	47532712	0.0073112
all	28	324056	47532712	0.0068175
all	29	301922	47532712	0.0063519
all	30	283751	47532712	0.0059696
all	31	265340	47532712	0.0055823
all	32	251173	47532712	0.0052842
all	33	237358	47532712	0.0049936
all	34	226039	47532712	0.0047554
all	35	211851	47532712	0.0044570
all	36	199610	47532712	0.0041994
all	37	190515	47532712	0.0040081
all	38	179322	47532712	0.0037726
all	39	169287	47532712	0.0035615
all	40	162031	47532712	0.0034088
all	41	154151	47532712	0.0032431
all	42	147081	47532712	0.0030943
all	43	141486	47532712	0.0029766
all	44	135491	47532712	0.0028505
all	45	127643	47532712	0.0026854
all	46	123204	47532712	0.0025920
all	47	118731	47532712	0.0024979
all	48	113775	47532712	0.0023936
all	49	109240	47532712	0.0022982
all	50	104686	47532712	0.0022024
all	51	100386	47532712	0.0021119
all	52	96898	47532712	0.0020386
all	53	92459	47532712	0.0019452
all	54	88846	47532712	0.0018692
all	55	85654	47532712	0.0018020
all	56	82663	47532712	0.0017391
all	57	79388	47532712	0.0016702
all	58	75936	47532712	0.0015976
all	59	73489	47532712	0.0015461
all	60	70993	47532712	0.0014936
all	61	68250	47532712	0.0014359
all	62	64824	47532712	0.0013638
all	63	62403	47532712	0.0013128
all	64	60864	47532712	0.0012805
all	65	58485	47532712	0.0012304
all	66	56240	47532712	0.0011832
all	67	55174	47532712	0.0011608
all	68	53622	47532712	0.0011281
all	69	52165	47532712	0.0010975
all	70	50240	47532712	0.0010570
all	71	48774	47532712	0.0010261
all	72	46657	47532712	0.0009816
all	73	45323	47532712	0.0009535
all	74	43621	47532712	0.0009177
all	75	42439	47532712	0.0008928
all	76	41028	47532712	0.0008632
all	77	40361	47532712	0.0008491
all	78	39051	47532712	0.0008216
all	79	37986	47532712	0.0007992
all	80	36519	47532712	0.0007683
all	81	35535	47532712	0.0007476
all	82	34932	47532712	0.0007349
all	83	33715	47532712	0.0007093
all	84	32817	47532712	0.0006904
all	85	31745	47532712	0.0006679
all	86	30640	47532712	0.0006446
all	87	29963	47532712	0.0006304
all	88	29973	47532712	0.0006306
all	89	28786	47532712	0.0006056
all	90	28336	47532712	0.0005961
all	91	27102	47532712	0.0005702
all	92	26483	47532712	0.0005572
all	93	26052	47532712	0.0005481
all	94	25143	47532712	0.0005290
all	95	24459	47532712	0.0005146
all	96	23850	47532712	0.0005018
all	97	23370	47532712	0.0004917
