all	0	6467213	73795722	0.0876367
all	1	3578177	73795722	0.0484876
all	2	3834273	73795722	0.0519579
all	3	4037034	73795722	0.0547055
all	4	4227962	73795722	0.0572928
all	5	4262371	73795722	0.0577591
all	6	4112429	73795722	0.0557272
all	7	3858669	73795722	0.0522885
all	8	3525161	73795722	0.0477692
all	9	3152534	73795722	0.0427197
all	10	2795262	73795722	0.0378784
all	11	2458018	73795722	0.0333084
all	12	2178694	73795722	0.0295233
all	13	1926454	73795722	0.0261052
all	14	1714123	73795722	0.0232279
all	15	1525055	73795722	0.0206659
all	16	1358950	73795722	0.0184150
all	17	1221880	73795722	0.0165576
all	18	1100423	73795722	0.0149117
all	19	992187	73795722	0.0134450
all	20	902401	73795722	0.0122284
all	21	816181	73795722	0.0110600
all	22	755477	73795722	0.0102374
all	23	693091	73795722	0.0093920
all	24	636151	73795722	0.0086204
all	25	585321	73795722	0.0079316
all	26	542215	73795722	0.0073475
all	27	504490	73795722	0.0068363
all	28	467235	73795722	0.0063315
all	29	431958	73795722	0.0058534
all	30	404452	73795722	0.0054807
all	31	377223	73795722	0.0051117
all	32	351019	73795722	0.0047566
all	33	330420	73795722	0.0044775
all	34	311263	73795722	0.0042179
all	35	292552	73795722	0.0039643
all	36	276475	73795722	0.0037465
all	37	259340	73795722	0.0035143
all	38	247322	73795722	0.0033514
all	39	235345	73795722	0.0031891
all	40	222784	73795722	0.0030189
all	41	212022	73795722	0.0028731
all	42	200409	73795722	0.0027157
all	43	190392	73795722	0.0025800
all	44	181019	73795722	0.0024530
all	45	171276	73795722	0.0023209
all	46	162038	73795722	0.0021958
all	47	155431	73795722	0.0021062
all	48	149111	73795722	0.0020206
all	49	141737	73795722	0.0019207
all	50	136122	73795722	0.0018446
all	51	129953	73795722	0.0017610
all	52	125091	73795722	0.0016951
all	53	118560	73795722	0.0016066
all	54	113289	73795722	0.0015352
all	55	108232	73795722	0.0014666
all	56	103686	73795722	0.0014050
all	57	98796	73795722	0.0013388
all	58	95488	73795722	0.0012940
all	59	90565	73795722	0.0012272
all	60	87129	73795722	0.0011807
all	61	84057	73795722	0.0011390
all	62	81168	73795722	0.0010999
all	63	77252	73795722	0.0010468
all	64	74370	73795722	0.0010078
all	65	71049	73795722	0.0009628
all	66	69195	73795722	0.0009377
all	67	65407	73795722	0.0008863
all	68	62747	73795722	0.0008503
all	69	61246	73795722	0.0008299
all	70	59276	73795722	0.0008032
all	71	57705	73795722	0.0007820
all	72	55980	73795722	0.0007586
all	73	53892	73795722	0.0007303
all	74	51380	73795722	0.0006962
all	75	50183	73795722	0.0006800
all	76	48501	73795722	0.0006572
all	77	46679	73795722	0.0006325
all	78	45787	73795722	0.0006205
all	79	44351	73795722	0.0006010
all	80	42440	73795722	0.0005751
all	81	41381	73795722	0.0005608
all	82	40277	73795722	0.0005458
all	83	39005	73795722	0.0005286
all	84	37591	73795722	0.0005094
all	85	36301	73795722	0.0004919
all	86	35058	73795722	0.0004751
all	87	33875	73795722	0.0004590
all	88	32509	73795722	0.0004405
all	89	32255	73795722	0.0004371
all	90	31262	73795722	0.0004236
all	91	30479	73795722	0.0004130
all	92	29744	73795722	0.0004031
all	93	29028	73795722	0.0003934
all	94	27895	73795722	0.0003780
all	95	27213	73795722	0.0003688
all	96	26711	73795722	0.0003620
all	97	25554	73795722	0.0003463
all	98	24996	73795722	0.0003387
all	99	24183	73795722	0.0003277
all	100	23446	73795722	0.0003177
all	101	22809	73795722	0.0003091
all	102	22514	73795722	0.0003051
all	103	21976	73795722	0.0002978
all	104	21462	73795722	0.0002908
all	105	20902	73795722	0.0002832
all	106	20344	73795722	0.0002757
all	107	19851	73795722	0.0002690
all	108	19206	73795722	0.0002603
all	109	19002	73795722	0.0002575
all	110	18669	73795722	0.0002530
all	111	18143	73795722	0.0002459
all	112	17887	73795722	0.0002424
all	113	17362	73795722	0.0002353
all	114	17189	73795722	0.0002329
all	115	16783	73795722	0.0002274
all	116	16450	73795722	0.0002229
all	117	15784	73795722	0.0002139
all	118	15183	73795722	0.0002057
all	119	14896	73795722	0.0002019
all	120	14639	73795722	0.0001984
all	121	14014	73795722	0.0001899
all	122	13825	73795722	0.0001873
all	123	13562	73795722	0.0001838
all	124	13236	73795722	0.0001794
all	125	12992	73795722	0.0001761
all	126	12562	73795722	0.0001702
all	127	12133	73795722	0.0001644
all	128	11847	73795722	0.0001605
all	129	11534	73795722	0.0001563
all	130	11382	73795722	0.0001542
all	131	11306	73795722	0.0001532
all	132	11207	73795722	0.0001519
all	133	11138	73795722	0.0001509
all	134	10532	73795722	0.0001427
all	135	10267	73795722	0.0001391
all	136	9993	73795722	0.0001354
all	137	9830	73795722	0.0001332
all	138	9777	73795722	0.0001325
all	139	9639	73795722	0.0001306
all	140	9367	73795722	0.0001269
all	141	9196	73795722	0.0001246
all	142	9058	73795722	0.0001227
all	143	8805	73795722	0.0001193
all	144	8729	73795722	0.0001183
all	145	8703	73795722	0.0001179
all	146	8703	73795722	0.0001179
all	147	8582	73795722	0.0001163
all	148	8430	73795722	0.0001142
all	149	8187	73795722	0.0001109
all	150	8017	73795722	0.0001086
all	151	7875	73795722	0.0001067
all	152	7800	73795722	0.0001057
all	153	7637	73795722	0.0001035
all	154	7713	73795722	0.0001045
all	155	7307	73795722	0.0000990
all	156	7094	73795722	0.0000961
all	157	7114	73795722	0.0000964
all	158	6986	73795722	0.0000947
all	159	6896	73795722	0.0000934
all	160	6624	73795722	0.0000898
all	161	6605	73795722	0.0000895
all	162	6421	73795722	0.0000870
all	163	6320	73795722	0.0000856
all	164	6271	73795722	0.0000850
all	165	5924	73795722	0.0000803
all	166	5898	73795722	0.0000799
all	167	5655	73795722	0.0000766
all	168	5643	73795722	0.0000765
all	169	5766	73795722	0.0000781
all	170	5639	73795722	0.0000764
all	171	5488	73795722	0.0000744
all	172	5364	73795722	0.0000727
all	173	5181	73795722	0.0000702
all	174	5039	73795722	0.0000683
all	175	5066	73795722	0.0000686
all	176	4949	73795722	0.0000671
all	177	5068	73795722	0.0000687
all	178	4808	73795722	0.0000652
all	179	4827	73795722	0.0000654
all	180	4806	73795722	0.0000651
all	181	4487	73795722	0.0000608
all	182	4491	73795722	0.0000609
all	183	4375	73795722	0.0000593
all	184	4316	73795722	0.0000585
all	185	4379	73795722	0.0000593
all	186	4292	73795722	0.0000582
all	187	4217	73795722	0.0000571
all	188	4028	73795722	0.0000546
all	189	4054	73795722	0.0000549
all	190	3875	73795722	0.0000525
all	191	3844	73795722	0.0000521
all	192	3860	73795722	0.0000523
all	193	3868	73795722	0.0000524
all	194	3905	73795722	0.0000529
all	195	3719	73795722	0.0000504
all	196	3768	73795722	0.0000511
all	197	3601	73795722	0.0000488
all	198	3807	73795722	0.0000516
all	199	3657	73795722	0.0000496
all	200	3610	73795722	0.0000489
all	201	3461	73795722	0.0000469
all	202	3471	73795722	0.0000470
all	203	3296	73795722	0.0000447
all	204	3248	73795722	0.0000440
all	205	3210	73795722	0.0000435
all	206	3204	73795722	0.0000434
all	207	3116	73795722	0.0000422
all	208	3112	73795722	0.0000422
all	209	3045	73795722	0.0000413
all	210	2966	73795722	0.0000402
all	211	2889	73795722	0.0000391
all	212	2785	73795722	0.0000377
all	213	2883	73795722	0.0000391
all	214	2570	73795722	0.0000348
all	215	2692	73795722	0.0000365
all	216	2638	73795722	0.0000357
all	217	2667	73795722	0.0000361
all	218	2488	73795722	0.0000337
all	219	2639	73795722	0.0000358
all	220	2587	73795722	0.0000351
all	221	2512	73795722	0.0000340
all	222	2472	73795722	0.0000335
all	223	2472	73795722	0.0000335
